pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,4/20/2019,81.1,-3.3703,5.6059,Jose Berrios,641820,621244,null,ball,,,,,14,null,R,R,R,BAL,MIN,B,null,null,0,0,2019,0.876,-0.6892,0.1123,0.8706,null,null,542340,0,1,Bot,null,null,,,488771,,190420_201610,6.0865,-117.8096,-2.5724,6.7603,24.1111,-38.1978,3.7219,1.654,null,null,null,80.261,2237,5.984,564938,621244,488771,553902,570731,503556,593871,592696,621439,595909,54.5156,null,null,null,null,null,null,null,5,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,4/20/2019,81.4,-3.3374,5.5576,Jose Berrios,542340,621244,hit_by_pitch,hit_by_pitch,,,,,14,Jonathan Villar hit by pitch.  ,R,L,R,BAL,MIN,B,null,null,2,1,2019,0.9471,-0.5839,1.7192,0.1138,null,null,null,0,1,Bot,null,null,,,488771,,190420_201439,9.4706,-118.1071,-4.3888,6.7681,24.1509,-36.8936,3.6332,1.6485,41,36,18.2,80.491,2335,5.994,564938,621244,488771,553902,570731,503556,593871,592696,621439,595909,54.5057,null,null,0.7,1,0,0,null,4,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,4/20/2019,92.5,-3.4209,5.5303,Jose Berrios,542340,621244,null,called_strike,,,,,1,null,R,L,R,BAL,MIN,S,null,null,2,0,2019,-0.5904,1.3717,-0.7615,3.22,null,null,null,0,1,Bot,null,null,,,488771,,190420_201423,8.0682,-134.4794,-3.0322,-8.9747,30.7416,-15.1408,3.6387,1.7651,null,null,null,92.298,2238,6.342,564938,621244,488771,553902,570731,503556,593871,592696,621439,595909,54.1578,null,null,null,null,null,null,null,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,4/20/2019,91.9,-3.3971,5.5889,Jose Berrios,542340,621244,null,ball,,,,,13,null,R,L,R,BAL,MIN,B,null,null,1,0,2019,-0.8718,1.2331,-2.1382,2.1584,null,null,null,0,1,Bot,null,null,,,488771,,190420_201404,5.0561,-133.5301,-5.4196,-11.4984,31.4601,-16.5602,3.418,1.7095,null,null,null,91.301,2151,6.224,564938,621244,488771,553902,570731,503556,593871,592696,621439,595909,54.2759,null,null,null,null,null,null,null,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,4/20/2019,92.3,-3.3319,5.6259,Jose Berrios,542340,621244,null,ball,,,,,11,null,R,L,R,BAL,MIN,B,null,null,0,0,2019,-0.5961,1.4114,-0.4994,3.8669,null,null,null,0,1,Bot,null,null,,,488771,,190420_201351,8.566,-134.1542,-1.7268,-9.1855,30.4149,-14.8393,3.6664,1.8206,null,null,null,92.611,2251,6.647,564938,621244,488771,553902,570731,503556,593871,592696,621439,595909,53.8521,null,null,null,null,null,null,null,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FT,4/14/2019,90.2,-3.2552,5.3836,Jose Berrios,493596,621244,field_out,hit_into_play,,,,,7,Gordon Beckham flies out to center fielder Byron Buxton.  ,R,R,R,MIN,DET,X,8,fly_ball,1,0,2019,-1.3611,0.9851,-0.7903,1.6847,null,null,500135,1,7,Top,87.04,63.13,,,641598,,190414_201101,9.123,-131.0116,-5.3063,-17.8823,30.9166,-19.7564,3.467,1.589,333,93.6,34.8,90.298,2223,6.718,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.781,0.125,0.266,0,1,0,0,3,56,2,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,90.1,-3.2343,5.3412,Jose Berrios,493596,621244,null,ball,,,,,13,null,R,R,R,MIN,DET,B,null,null,0,0,2019,-1.531,1.016,-1.6658,2.4925,null,null,500135,1,7,Top,null,null,,,641598,,190414_201027,7.2633,-130.975,-3.1996,-19.4378,33.2758,-19.9185,3.5253,1.5876,null,null,null,90.022,2180,6.765,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.7347,null,null,null,null,null,null,null,56,1,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,90.6,-3.477,5.3068,Jose Berrios,500135,621244,walk,ball,,,,,12,Ronny Rodriguez walks.  ,R,R,R,MIN,DET,B,null,null,3,0,2019,-0.6748,1.3132,1.0595,2.4928,null,null,null,1,7,Top,null,null,,,641598,,190414_200930,12.824,-131.2716,-3.8203,-10.8709,31.3597,-16.2928,3.2368,1.3794,null,null,null,90.34,2168,6.661,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.8382,null,null,0.7,1,0,0,null,55,4,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,91.4,-3.438,5.4511,Jose Berrios,500135,621244,null,ball,,,,,11,null,R,R,R,MIN,DET,B,null,null,2,0,2019,-0.6624,1.4429,-0.4694,3.6085,null,null,null,1,7,Top,null,null,,,641598,,190414_200911,8.9397,-132.7374,-1.804,-9.9567,32.0162,-14.9794,3.371,1.5306,null,null,null,91.133,2211,6.527,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9726,null,null,null,null,null,null,null,55,3,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CH,4/14/2019,83,-3.3331,5.2417,Jose Berrios,500135,621244,null,ball,,,,,13,null,R,R,R,MIN,DET,B,null,null,1,0,2019,-1.4082,0.2341,-1.9988,1.901,null,null,null,1,7,Top,null,null,,,641598,,190414_200856,5.8401,-120.7561,-1.5516,-14.9739,26.5097,-29.7924,3.2125,1.5082,null,null,null,82.804,1622,6.459,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0401,null,null,null,null,null,null,null,55,2,Changeup,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,90.1,-3.2343,5.3609,Jose Berrios,500135,621244,null,ball,,,,,11,null,R,R,R,MIN,DET,B,null,null,0,0,2019,-1.4918,1.1142,-1.1893,2.8552,null,null,null,1,7,Top,null,null,,,641598,,190414_200840,8.337,-130.9076,-2.5556,-19.1676,32.2033,-18.9918,3.037,1.3949,null,null,null,89.959,2204,6.666,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.8331,null,null,null,null,null,null,null,55,1,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,92.9,-3.3353,5.3399,Jose Berrios,640460,621244,field_out,hit_into_play,,,,,5,Dustin Peterson pops out to first baseman C.  J. Cron in foul territory.  ,R,R,R,MIN,DET,X,3,popup,3,2,2019,-0.8451,1.5388,0.1418,2.6846,null,null,null,0,7,Top,180.45,172.38,,,641598,,190414_200802,10.9287,-134.8756,-4.4715,-12.9937,30.4568,-12.1856,3.371,1.535,160,81.5,63.2,93.787,2323,7.023,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.4769,0.005,0.003,0,1,0,0,3,54,7,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,82,-3.4695,5.4302,Jose Berrios,640460,621244,null,ball,,,,,14,null,R,R,R,MIN,DET,B,null,null,2,2,2019,1.4689,-0.2026,0.5738,0.4816,null,null,null,0,7,Top,null,null,,,641598,,190414_200728,6.2785,-119.0593,-4.0682,12.0968,26.6239,-33.414,3.3495,1.5815,null,null,null,80.442,2350,5.72,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.7795,null,null,null,null,null,null,null,54,6,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,92.1,-3.2477,5.6051,Jose Berrios,640460,621244,null,ball,,,,,11,null,R,R,R,MIN,DET,B,null,null,1,2,2019,-0.6143,1.3982,-0.8986,4.5229,null,null,null,0,7,Top,null,null,,,641598,,190414_200708,7.296,-133.872,0.1593,-9.1307,33.9266,-15.8931,3.3704,1.5405,null,null,null,91.405,2242,6.329,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.1703,null,null,null,null,null,null,null,54,5,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,93.1,-3.1774,5.5741,Jose Berrios,640460,621244,null,foul,,,,,11,null,R,R,R,MIN,DET,S,null,null,1,2,2019,-0.7311,1.4657,-0.1534,3.7298,null,null,null,0,7,Top,null,null,,,641598,,190414_200644,9.4546,-135.2867,-2.2068,-11.1952,30.2883,-13.681,3.467,1.589,182,71.4,57.8,93.626,2298,6.735,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.7645,null,null,null,null,null,null,null,54,4,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,90.5,-3.3373,5.4607,Jose Berrios,640460,621244,null,foul,,,,,1,null,R,R,R,MIN,DET,S,null,null,1,1,2019,-1.4915,1.0497,-0.6623,3.0514,null,null,null,0,7,Top,null,null,,,641598,,190414_200618,9.7687,-131.3382,-2.2128,-19.2378,29.6558,-19.929,3.467,1.589,null,null,null,89.728,2165,6.113,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.386,null,null,null,null,null,null,null,54,3,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,92,-3.313,5.4625,Jose Berrios,640460,621244,null,swinging_strike,,,,,5,null,R,R,R,MIN,DET,S,null,null,1,0,2019,-0.6109,1.3045,-0.0325,2.4621,null,null,null,0,7,Top,null,null,,,641598,,190414_200601,9.6829,-133.6478,-4.5972,-9.4902,29.4789,-15.6647,3.467,1.589,null,null,null,92.178,2254,6.542,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9573,null,null,null,null,null,null,null,54,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,81.2,-3.366,5.3742,Jose Berrios,640460,621244,null,ball,,,,,6,null,R,R,R,MIN,DET,B,null,null,0,0,2019,1.3598,0.0518,0.8152,2.0059,null,null,null,0,7,Top,null,null,,,641598,,190414_200548,6.7498,-118.0877,-0.9748,11.1835,23.7583,-31.7426,3.2721,1.399,null,null,null,80.638,2360,6.066,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.4338,null,null,null,null,null,null,null,54,1,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,83.4,-3.4296,5.3878,Jose Berrios,606988,621244,strikeout,swinging_strike_blocked,,,,,14,Grayson Greiner strikes out swinging.  ,R,R,R,MIN,DET,S,2,null,2,2,2019,1.0855,0.3559,0.7775,1.1985,null,null,621514,2,6,Top,null,null,,,641598,,190414_195321,7.5142,-121.1382,-3.8162,9.0361,24.4296,-28.1821,3.656,1.677,null,null,null,82.791,2516,6.058,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.4413,null,null,0,1,0,0,null,49,5,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,80.6,-3.2725,5.4091,Jose Berrios,606988,621244,null,called_strike,,,,,1,null,R,R,R,MIN,DET,S,null,null,2,1,2019,1.4264,0.0597,-0.5344,3.1921,null,null,621514,2,6,Top,null,null,,,641598,,190414_195256,3.3827,-117.126,1.7172,12.0951,25.1019,-32.2719,3.6141,1.6105,null,null,null,79.573,2387,5.96,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.54,null,null,null,null,null,null,null,49,4,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,91.9,-3.2199,5.4268,Jose Berrios,606988,621244,null,ball,,,,,13,null,R,R,R,MIN,DET,B,null,null,1,1,2019,-1.6925,0.9214,-2.0362,2.0631,null,null,621514,2,6,Top,null,null,,,641598,,190414_195232,6.7008,-133.6674,-4.6671,-21.8089,29.8186,-20.2896,3.656,1.7379,null,null,null,92.027,2205,6.47,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0297,null,null,null,null,null,null,null,49,3,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,92.1,-3.1724,5.4717,Jose Berrios,606988,621244,null,ball,,,,,13,null,R,R,R,MIN,DET,B,null,null,0,1,2019,-1.6764,0.7889,-0.7732,1.6172,null,null,621514,2,6,Top,null,null,,,641598,,190414_195152,9.7308,-133.6929,-5.6362,-22.2282,28.7898,-21.6976,3.656,1.8087,null,null,null,92.061,2212,6.398,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.1014,null,null,null,null,null,null,null,49,2,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,80.3,-3.3935,5.378,Jose Berrios,606988,621244,null,called_strike,,,,,11,null,R,R,R,MIN,DET,S,null,null,0,0,2019,1.5576,0.0285,-0.9477,2.818,null,null,621514,2,6,Top,null,null,,,641598,,190414_195133,2.483,-116.8435,1.0247,13.5181,24.0638,-32.3782,3.656,1.7824,null,null,null,79.68,2336,6.073,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.4262,null,null,null,null,null,null,null,49,1,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,93.1,-3.1924,5.5201,Jose Berrios,543308,621244,strikeout,called_strike,,,,,5,John Hicks called out on strikes.  ,R,R,R,MIN,DET,S,2,null,0,2,2019,-0.8977,1.4955,0.2237,2.4452,null,null,621514,1,6,Top,null,null,,,641598,,190414_195100,10.8058,-135.0588,-5.4007,-13.5306,30.7828,-12.7123,3.467,1.643,null,null,null,93.283,2272,6.672,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.8275,null,null,0,1,0,0,null,48,4,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,82.3,-3.2715,5.4003,Jose Berrios,543308,621244,null,foul,,,,,14,null,R,R,R,MIN,DET,S,null,null,0,2,2019,1.0937,0.1135,0.1829,1.1792,null,null,621514,1,6,Top,null,null,,,641598,,190414_195027,5.7019,-119.5819,-3.1411,9.0281,26.3714,-30.6739,3.467,1.589,6,51.5,-11.2,81.405,2249,6.093,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.4066,null,null,null,null,null,null,null,48,3,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,91,-3.1043,5.4492,Jose Berrios,543308,621244,null,foul,,,,,11,null,R,R,R,MIN,DET,S,null,null,0,1,2019,-1.4928,0.9378,-1.6099,3.2349,null,null,621514,1,6,Top,null,null,,,641598,,190414_195001,7.0825,-132.4426,-1.7043,-19.3767,28.7888,-20.7909,3.467,1.589,188,68.5,26.3,91.853,2185,6.833,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.667,null,null,null,null,null,null,null,48,2,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,92.7,-3.1892,5.5197,Jose Berrios,543308,621244,null,swinging_strike,,,,,11,null,R,R,R,MIN,DET,S,null,null,0,0,2019,-0.7251,1.3124,-0.844,2.6326,null,null,621514,1,6,Top,null,null,,,641598,,190414_194939,7.5705,-134.6654,-4.4,-10.5046,30.5779,-15.497,3.467,1.589,null,null,null,92.454,2230,6.339,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.1605,null,null,null,null,null,null,null,48,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,83.2,-3.2644,5.377,Jose Berrios,621514,621244,hit_by_pitch,hit_by_pitch,,,,,14,Christin Stewart hit by pitch.  ,R,L,R,MIN,DET,B,null,null,0,2,2019,1.3718,-0.2644,2.2812,0.3956,null,null,null,1,6,Top,null,null,,,641598,,190414_194854,9.9918,-120.6825,-4.3029,10.9923,26.7264,-34.0176,3.371,1.535,null,null,null,82.371,2406,6.226,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.2733,null,null,0.7,1,0,0,null,47,3,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
FF,4/14/2019,92.4,-3.2446,5.5033,Jose Berrios,621514,621244,null,foul,,,,,5,null,R,L,R,MIN,DET,S,null,null,0,1,2019,-1.0308,1.4438,0.12,2.7188,null,null,null,1,6,Top,null,null,,,641598,,190414_194829,10.8737,-134.1587,-4.4423,-14.8937,28.8084,-13.8289,3.371,1.535,null,null,null,92.743,2224,6.599,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9008,null,null,null,null,null,null,null,47,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Infield shift,Standard
FF,4/14/2019,93.6,-3.2002,5.5596,Jose Berrios,621514,621244,null,swinging_strike,,,,,6,null,R,L,R,MIN,DET,S,null,null,0,0,2019,-1.0778,1.4464,0.3319,2.5921,null,null,null,1,6,Top,null,null,,,641598,,190414_194808,11.5342,-135.7809,-5.1066,-15.9529,29.6893,-13.2359,3.371,1.535,null,null,null,93.791,2313,6.569,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9306,null,null,null,null,null,null,null,47,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Infield shift,Standard
FF,4/14/2019,93.2,-3.2134,5.6146,Jose Berrios,408234,621244,strikeout,swinging_strike,,,,,11,Miguel Cabrera strikes out swinging.  ,R,R,R,MIN,DET,S,2,null,0,2,2019,-0.7847,1.4316,-0.8665,4.2363,null,null,null,0,6,Top,null,null,,,641598,,190414_194731,7.7891,-135.5532,-0.8918,-11.4977,31.9786,-14.5622,3.549,1.627,null,null,null,93.193,2235,6.493,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0067,null,null,0,1,0,0,null,46,3,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,92.9,-3.2172,5.4553,Jose Berrios,408234,621244,null,swinging_strike,,,,,6,null,R,R,R,MIN,DET,S,null,null,0,1,2019,-0.7579,1.3739,0.326,2.7482,null,null,null,0,6,Top,null,null,,,641598,,190414_194713,10.765,-134.7909,-4.131,-11.6994,30.4042,-14.6464,3.549,1.627,null,null,null,92.914,2218,6.544,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9558,null,null,null,null,null,null,null,46,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,80,-3.153,5.3987,Jose Berrios,408234,621244,null,called_strike,,,,,5,null,R,R,R,MIN,DET,S,null,null,0,0,2019,1.7128,-0.4445,0.0384,2.3825,null,null,null,0,6,Top,null,null,,,641598,,190414_194659,3.8259,-116.314,0.9229,14.5409,22.8431,-36.5686,3.549,1.744,null,null,null,79.336,2196,5.98,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.519,null,null,null,null,null,null,null,46,1,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,92.6,-3.2003,5.4331,Jose Berrios,600869,621244,field_out,hit_into_play,,,,,2,Jeimer Candelario flies out to center fielder Byron Buxton.  ,R,L,R,MIN,DET,X,8,fly_ball,0,2,2019,-1.3565,1.0413,0.1185,3.0223,null,null,null,2,5,Top,151.85,83.41,,,641598,,190414_193725,11.5413,-134.4646,-2.6709,-19.1075,27.6815,-18.9664,3.549,1.627,308,90.6,37.7,93.334,2243,6.725,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.7746,0.035,0.067,0,1,0,0,3,41,3,2-Seam Fastball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,4/14/2019,81.8,-3.1191,5.4873,Jose Berrios,600869,621244,null,called_strike,,,,,8,null,R,L,R,MIN,DET,S,null,null,0,1,2019,1.6209,-0.1305,-0.0448,2.2651,null,null,null,2,5,Top,null,null,,,641598,,190414_193658,3.826,-118.9458,-0.3724,14.1855,25.3169,-33.5687,3.6219,1.7329,null,null,null,80.745,2234,5.857,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.6422,null,null,null,null,null,null,null,41,2,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
FT,4/14/2019,92.2,-3.2758,5.3567,Jose Berrios,600869,621244,null,called_strike,,,,,4,null,R,L,R,MIN,DET,S,null,null,0,0,2019,-1.4245,1.1124,-0.8173,2.5779,null,null,null,2,5,Top,null,null,,,641598,,190414_193643,9.4481,-134.022,-3.6737,-19.4397,30.0114,-18.0262,3.411,1.6385,null,null,null,92.653,2164,6.7,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.7998,null,null,null,null,null,null,null,41,1,2-Seam Fastball,5,2,2,5,2,5,2,5,Infield shift,Standard
CH,4/14/2019,84.5,-3.2681,5.2949,Jose Berrios,592444,621244,field_out,hit_into_play,,,,,9,"JaCoby Jones grounds out, third baseman Marwin Gonzalez to first baseman C.  J. Cron.  ",R,R,R,MIN,DET,X,5,ground_ball,1,1,2019,-1.168,0.3407,0.4944,1.5358,null,null,null,1,5,Top,105.78,173.18,,,641598,,190414_193556,11.1108,-122.6278,-3.067,-13.9898,23.4262,-28.3265,3.467,1.589,3,86.5,-27.1,84.692,1612,6.488,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0119,0.06,0.048,0,1,0,0,2,40,3,Changeup,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,81.3,-3.2938,5.4654,Jose Berrios,592444,621244,null,called_strike,,,,,2,null,R,R,R,MIN,DET,S,null,null,1,0,2019,1.3292,0.1401,-0.1193,3.3359,null,null,null,1,5,Top,null,null,,,641598,,190414_193540,4.5798,-118.3033,1.5243,11.4495,21.5615,-31.3893,3.467,1.6194,null,null,null,80.735,2333,5.803,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.6966,null,null,null,null,null,null,null,40,2,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,93.1,-3.1682,5.5336,Jose Berrios,592444,621244,null,ball,,,,,14,null,R,R,R,MIN,DET,B,null,null,0,0,2019,-0.8507,1.3813,0.8964,2.5874,null,null,null,1,5,Top,null,null,,,641598,,190414_193527,12.2933,-134.9324,-4.7709,-13.134,29.8675,-14.4231,3.5787,1.7747,null,null,null,92.939,2289,6.454,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0452,null,null,null,null,null,null,null,40,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Strategic,Standard
FF,4/14/2019,92.1,-3.1794,5.4227,Jose Berrios,493596,621244,strikeout,swinging_strike,,,,,2,Gordon Beckham strikes out swinging.  ,R,R,R,MIN,DET,S,2,null,0,2,2019,-0.7613,1.2441,0.0102,3.1041,null,null,null,0,5,Top,null,null,,,641598,,190414_193456,9.7355,-133.7787,-2.7157,-11.2549,29.3703,-16.8988,3.371,1.535,null,null,null,91.919,2279,6.32,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.1795,null,null,0,1,0,0,null,39,3,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CH,4/14/2019,83.6,-3.3301,5.255,Jose Berrios,493596,621244,null,foul,,,,,14,null,R,R,R,MIN,DET,S,null,null,0,1,2019,-1.1529,0.1646,0.2283,0.7531,null,null,null,0,5,Top,null,null,,,641598,,190414_193428,10.4806,-121.2163,-4.1828,-13.5378,25.2994,-29.9034,3.371,1.535,null,null,null,83.34,1491,6.469,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0309,null,null,null,null,null,null,null,39,2,Changeup,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,89.8,-3.1297,5.4798,Jose Berrios,493596,621244,null,called_strike,,,,,13,null,R,R,R,MIN,DET,S,null,null,0,0,2019,-1.2508,1.115,-0.6263,1.4353,null,null,null,0,5,Top,null,null,,,641598,,190414_193413,8.8758,-130.3529,-6.3728,-16.2165,27.8864,-18.2572,3.5675,1.5773,null,null,null,89.881,2142,6.514,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9851,null,null,null,null,null,null,null,39,1,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CU,4/14/2019,79.7,-3.3354,5.4674,Jose Berrios,500135,621244,field_out,hit_into_play,,,,,5,"Ronny Rodriguez grounds out, shortstop Jorge Polanco to first baseman C.  J. Cron.  ",R,R,R,MIN,DET,X,6,ground_ball,0,0,2019,1.4262,-0.6664,-0.1356,2.1491,null,null,null,2,4,Top,107.37,151.73,,,641598,,190414_192003,4.3486,-115.7629,0.8074,11.5691,25.0177,-38.4633,3.371,1.535,56,99.3,1.4,78.603,2268,5.982,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.5175,0.502,0.432,0,1,0,0,4,33,1,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
FT,4/14/2019,91,-3.4545,5.3278,Jose Berrios,640460,621244,field_out,hit_into_play,,,,,4,"Dustin Peterson grounds out, shortstop Jorge Polanco to first baseman C.  J. Cron.  ",R,R,R,MIN,DET,X,6,ground_ball,2,0,2019,-1.6294,0.9703,-0.6978,2.2256,null,null,null,1,4,Top,114.35,141.57,,,641598,,190414_191927,10.3592,-132.0442,-3.8851,-21.2226,29.0618,-20.2663,3.467,1.589,78,79.7,4.4,90.555,2187,6.251,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.2484,0.275,0.243,0,1,0,0,2,32,3,2-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,91.7,-3.1791,5.5557,Jose Berrios,640460,621244,null,ball,,,,,3,null,R,R,R,MIN,DET,B,null,null,1,0,2019,-0.7354,1.4985,0.5213,3.5772,null,null,null,1,4,Top,null,null,,,641598,,190414_191908,10.9854,-133.0621,-2.3552,-11.2346,29.8193,-13.9823,3.467,1.6442,null,null,null,91.753,2342,6.577,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.9222,null,null,null,null,null,null,null,32,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,92.7,-3.3068,5.5432,Jose Berrios,640460,621244,null,ball,,,,,12,null,R,R,R,MIN,DET,B,null,null,0,0,2019,-0.8982,1.5717,1.0118,2.7322,null,null,null,1,4,Top,null,null,,,641598,,190414_191855,12.9796,-134.3285,-4.7868,-13.6525,28.2454,-12.2587,3.467,1.5157,null,null,null,92.65,2401,6.425,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,54.0747,null,null,null,null,null,null,null,32,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,4/14/2019,93.1,-3.2285,5.455,Jose Berrios,606988,621244,field_out,hit_into_play,,,,,7,"Grayson Greiner grounds out, second baseman Jonathan Schoop to first baseman C.  J. Cron.  ",R,R,R,MIN,DET,X,4,ground_ball,0,0,2019,-1.0519,1.2029,-0.3328,1.965,null,null,null,0,4,Top,143.91,158.08,,,641598,,190414_191823,9.8852,-135.2911,-5.9528,-15.2458,27.5983,-16.0059,3.656,1.677,5,96.2,-19.1,94.264,2312,6.899,566967,621244,641598,543068,570731,503556,593871,592696,621439,596146,53.6003,0.142,0.135,0,1,0,0,2,31,1,4-Seam Fastball,5,2,2,5,2,5,2,5,Strategic,Standard
